team_id,event_team_name,formation_final,slot_id,base_pos,merged_pos,dominant_cluster,n_events,touches,passes,pass_acc,avg_pass_len,forward_pass_share,backward_pass_share,passdir_back,passdir_left,passdir_right,passdir_center,prog_passes,final_third_entries,box_entries,long_passes,switches,prog_pass_share,prog_pass_completed_share,final_third_entry_pass_share,box_entry_pass_share,short_pass_share,long_pass_share,switch_pass_share,progression_x_mean,mean_x,mean_y,std_x,std_y,final_third_share,middle_third_share,defensive_third_share,wide_left_share,wide_right_share,central_share,opp_half_event_share,box_touch_share,def_actions,aerials,dribbles,losses,shots,high_def_actions,box_shots,high_def_action_share,def_action_x_mean,box_shot_share,minutes_played,team_events,team_passes,team_def,team_shots,team_touches,event_share_team,pass_share_team,def_share_team,shot_share_team,touch_share_team,mean_y_sym,wide_share,passdir_wide,n_events_p90,touches_p90,passes_p90,def_actions_p90,aerials_p90,dribbles_p90,losses_p90,shots_p90,prog_passes_p90,final_third_entries_p90,box_entries_p90,long_passes_p90,switches_p90,high_def_actions_p90,box_shots_p90,n_obs_dominant,mean_cluster_conf,mean_minutes_played,dominant_cluster_share,dominant_cluster_conf_mean,n_matches,merged_pos_abbr,ui_slot,prototype_key,ui_slot_label
18,Southampton,3-5-2,DML,DML,LEFT_WIDE_MID,LEFT_WIDE_MID_C1,98.0,92.0,71.5,0.8892156862745098,16.891503529036214,0.4592156862745098,0.5260784313725491,0.41,0.1969607843137254,0.0767647058823529,0.3162745098039216,4.0,5.5,3.0,7.0,9.5,0.0547058823529411,0.0480392156862744,0.076078431372549,0.04,0.2937254901960784,0.0981372549019607,0.1335294117647058,0.178574414715719,53.23952759197324,57.1007525083612,22.176852985161496,33.0705368982213,0.2759197324414715,0.5271739130434783,0.1969063545150501,0.5323996655518395,0.3380016722408027,0.1295986622073578,0.6020066889632107,0.0349080267558528,9.0,0.5,5.0,3.0,2.5,0.5,1.0,0.0384615384615384,32.45076923076923,0.4166666666666666,92.0,851.5,644.0,75.0,10.0,778.5,0.1149830882860495,0.111062885802469,0.1146438953488372,0.3666666666666666,0.1180098833617964,7.100752508361205,0.8704013377926422,0.2737254901960784,96.08571428571427,90.08571428571427,70.77857142857144,8.528571428571428,0.5357142857142857,4.842857142857143,2.7,2.421428571428572,4.114285714285715,5.55,3.2142857142857144,6.9,9.321428571428571,0.45,0.9857142857142858,2,0.9987884595713508,92.0,0.6666666666666666,0.9987884595713508,3,LWM,LWM,18__Southampton__3-5-2__DML,LWM — LEFT_WIDE_MID_C1
18,Southampton,3-5-2,DMR,DMR,RIGHT_WIDE_MID,RIGHT_WIDE_MID_C0,72.33333333333333,68.0,54.0,0.7388671625386601,18.43818657782303,0.5240293433530149,0.456923037599366,0.4411062546328246,0.0,0.2429951690821256,0.3158985762850497,4.0,4.333333333333333,6.0,8.333333333333334,9.333333333333334,0.0772793497431178,0.0177542621987066,0.0768397106561357,0.1253124760371136,0.3420877744549241,0.1572502108733992,0.1758581908340362,1.937830687830688,48.71254279489574,16.761055088702147,27.60226671039078,14.630456719390049,0.3260504201680672,0.3383442265795207,0.3356053532524121,0.0098039215686274,0.8778711484593837,0.1123249299719887,0.4995331465919701,0.020479302832244,7.0,1.3333333333333333,2.0,0.0,1.3333333333333333,0.3333333333333333,0.3333333333333333,0.037037037037037,15.182592592592592,0.1666666666666666,74.0,820.6666666666666,620.6666666666666,73.33333333333333,11.0,749.6666666666666,0.0895531526015828,0.0889300456331282,0.0929194352159468,0.1435897435897435,0.0923282129516548,33.23894491129786,0.8876750700280112,0.2429951690821256,86.91814369583449,81.92918646910819,64.63268101761253,7.923119932904669,1.7341627061783618,2.7573665082471344,0.0,1.310958904109589,5.070897400055913,4.968325412356723,7.939222812412638,10.150181716522226,11.272099524741405,0.4109589041095891,0.3,3,0.7852596096228904,74.0,1.0,0.7852596096228904,3,RWM,RWM,18__Southampton__3-5-2__DMR,RWM — RIGHT_WIDE_MID_C0
18,Southampton,3-5-2,FW_1,FW,FW,FW_C0,32.0,29.666666666666668,19.33333333333333,0.8516666666666667,13.981017831515684,0.3633333333333333,0.6366666666666667,0.285,0.15,0.27,0.295,1.0,1.0,0.3333333333333333,2.0,2.0,0.04,0.0266666666666666,0.04,0.0133333333333333,0.4883333333333333,0.1083333333333333,0.1083333333333333,-0.4660073260073257,63.4752380952381,39.90423687423688,23.91962572474247,24.19163419415796,0.5495726495726495,0.3349206349206349,0.1155067155067154,0.1908424908424908,0.4637362637362637,0.3454212454212454,0.692918192918193,0.1588522588522588,2.6666666666666665,0.3333333333333333,1.6666666666666667,1.3333333333333333,2.333333333333333,0.3333333333333333,1.6666666666666667,0.125,35.525,0.6,73.66666666666667,820.6666666666666,620.6666666666666,73.33333333333333,11.0,749.6666666666666,0.0382905213369707,0.0305266763811817,0.0363372093023255,0.2034188034188034,0.0387815619186492,10.344652014652016,0.6545787545787546,0.42,38.38367346938775,35.42585034013606,22.814625850340136,2.8666666666666667,0.6122448979591837,2.083333333333333,1.8244897959183677,2.5289115646258504,1.1333333333333333,0.9,0.3,2.2289115646258506,2.2289115646258506,0.3,1.6166666666666665,3,0.775009726202084,73.66666666666667,1.0,0.775009726202084,3,FW,FW_1,18__Southampton__3-5-2__FW_1,FW_1 — FW_C0
18,Southampton,3-5-2,FW_2,FW,FW,FW_C0,44.5,37.0,27.5,0.8156498673740054,15.60245506717375,0.3435013262599469,0.6564986737400531,0.2513262599469495,0.2765251989389919,0.0344827586206896,0.4376657824933686,0.5,1.5,1.0,2.0,3.5,0.0172413793103448,0.0172413793103448,0.0557029177718832,0.0384615384615384,0.3435013262599469,0.0709549071618036,0.1266578249336869,-1.0880808080808084,62.67944444444444,71.56997474747475,23.594079140134603,24.538729468164014,0.551010101010101,0.3479797979797979,0.101010101010101,0.696969696969697,0.1116161616161615,0.1914141414141413,0.6628787878787878,0.1348484848484848,4.0,2.0,0.5,1.0,3.5,1.5,2.0,0.2142857142857142,33.971428571428575,0.7,87.0,792.0,607.0,67.0,14.0,723.0,0.056258234519104,0.0455738240418118,0.0618303571428571,0.2589743589743589,0.0515075665813157,21.569974747474745,0.8085858585858585,0.3110079575596816,47.16486486486487,38.51756756756757,28.86081081081081,4.706756756756757,2.2743243243243243,0.6081081081081081,1.058108108108108,3.466216216216216,0.45,1.6662162162162162,1.2162162162162162,1.958108108108108,3.624324324324325,1.8243243243243243,2.116216216216216,2,0.7920357328826657,87.0,0.6666666666666666,0.7920357328826657,3,FW,FW_2,18__Southampton__3-5-2__FW_2,FW_2 — FW_C0
18,Southampton,3-5-2,GK,GK,GK,GK_C1,46.333333333333336,37.333333333333336,30.666666666666668,0.8131187808607163,27.8544334493448,0.9914529914529916,0.0085470085470085,0.9035140486753392,0.0429982204175752,0.0,0.0534877309070857,11.333333333333334,1.6666666666666667,0.0,14.0,13.666666666666666,0.3588741008095846,0.2108429205203398,0.0449407223600771,0.0,0.1720054139408977,0.4470887535403664,0.4451462515978644,10.573176900070374,9.346631626788646,48.48891259089843,6.938655068815336,9.162241715260842,0.0,0.0,1.0,0.0376275510204081,0.0678219563687543,0.8945504926108375,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,4.466666666666667,,100.0,820.6666666666666,620.6666666666666,73.33333333333333,11.0,749.6666666666666,0.0570042907034092,0.0500529190146398,0.0138462070874861,0.0,0.0503232347502922,1.52605339549613,0.1054495073891625,0.0429982204175752,41.7,33.6,27.6,0.9,0.0,0.0,0.3,0.0,10.2,1.5,0.0,12.6,12.3,0.0,0.0,3,0.9691851162962264,100.0,1.0,0.9691851162962264,3,GK,GK,18__Southampton__3-5-2__GK,GK — GK_C1
18,Southampton,3-5-2,MC_1,MC,MC,MC_C1,57.333333333333336,56.0,40.66666666666666,0.7148222462314143,18.861554067410868,0.4111488398415392,0.5780984719864176,0.3964346349745331,0.0928384009878067,0.1771878376292637,0.3335391264083964,1.6666666666666667,1.6666666666666667,6.333333333333333,8.666666666666666,10.333333333333334,0.0404640633842671,0.0087719298245614,0.0336728919071873,0.148453979523589,0.3423882286361063,0.1962751453413591,0.2265524515100066,-0.9788961038961034,57.89160173160173,39.99867243867244,25.077692103258997,29.56404714671702,0.3927128427128427,0.4583694083694083,0.1489177489177489,0.2082972582972583,0.4942279942279942,0.2974747474747474,0.5634920634920634,0.0598845598845598,6.333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.3333333333333333,1.0,0.6666666666666666,0.1759259259259259,44.36944444444445,0.5,78.0,820.6666666666666,620.6666666666666,73.33333333333333,11.0,749.6666666666666,0.0693129372360827,0.064614833813682,0.0851813399778515,0.0888888888888888,0.0743872548060227,10.00132756132756,0.7025252525252524,0.2700262386170705,64.81584633853542,64.6001200480192,45.48115246098439,7.425450180072029,0.3,0.3,1.31812725090036,1.2,1.711764705882353,1.6058823529411763,6.901440576230492,9.160264105642256,10.713205282112844,1.2651860744297718,0.6,3,0.8686793490280396,78.0,1.0,0.8686793490280396,3,MC,MC_1,18__Southampton__3-5-2__MC_1,MC_1 — MC_C1
18,Southampton,3-5-2,MC_2,MC,MC,MC_C1,83.5,77.5,55.5,0.8915584415584416,17.11340332368502,0.4868506493506493,0.5042207792207792,0.5310064935064935,0.0719155844155843,0.0990259740259739,0.298051948051948,3.0,4.0,2.0,8.0,9.0,0.0542207792207792,0.0360389610389609,0.072077922077922,0.0362012987012986,0.3423701298701298,0.1438311688311687,0.1616883116883116,0.3657203638497657,50.18829958920188,43.26808245305163,21.17538059787524,23.74182944028918,0.2244718309859155,0.5589788732394366,0.2165492957746478,0.2238849765258215,0.3736795774647887,0.4024354460093897,0.5019806338028169,0.0192928403755868,15.5,2.0,1.0,2.0,0.5,2.5,0.0,0.2121212121212121,43.54166666666666,0.0,100.0,818.5,611.0,78.0,9.0,747.5,0.1014417723836362,0.091119284208715,0.1921926910299003,0.0384615384615384,0.1034046818649716,6.73191754694836,0.5975645539906103,0.1709415584415584,75.15,69.75,49.95,13.95,1.8,0.9,1.8,0.45,2.7,3.6,1.8,7.2,8.100000000000001,2.25,0.0,2,0.6764976993551556,100.0,0.6666666666666666,0.6764976993551556,3,MC,MC_2,18__Southampton__3-5-2__MC_2,MC_2 — MC_C1
18,Southampton,3-5-2,MC_3,MC,MC,MC_C1,59.66666666666666,50.66666666666666,40.66666666666666,0.8751825951825952,15.052444654512716,0.4884693084693084,0.5115306915306915,0.3889665889665889,0.2464801864801864,0.0808547008547008,0.2836985236985237,3.0,1.6666666666666667,2.333333333333333,3.0,4.666666666666667,0.0675213675213675,0.037094017094017,0.0405283605283605,0.0557420357420357,0.3935508935508935,0.0675213675213675,0.108049728049728,0.0232335568209502,52.8459083128565,61.92340064119856,26.66544122738813,25.615908400959512,0.3663333153496919,0.4016695358749123,0.2319971487753957,0.5493315807457325,0.2081639192567197,0.2425044999975476,0.5408318578572981,0.0724789795754879,6.333333333333333,1.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0952380952380952,29.614880952380958,1.0,78.33333333333333,820.6666666666666,620.6666666666666,73.33333333333333,11.0,749.6666666666666,0.0736929160876867,0.066323813287736,0.0900574473975636,0.0478632478632478,0.0685072722918021,11.923400641198564,0.7574955000024524,0.3273348873348873,68.28027250750861,58.05138294421132,46.531598940946246,7.258683298973388,1.116841257050765,1.506451646661155,1.5431208598009565,0.7639000805801773,3.4085414987912976,1.917410550770744,2.6813106313509216,3.4085414987912976,5.325952049562042,0.8219178082191781,0.7639000805801773,3,0.8228587192938699,78.33333333333333,1.0,0.8228587192938699,3,MC,MC_3,18__Southampton__3-5-2__MC_3,MC_3 — MC_C1
18,Southampton,4-2-3-1,AMC,AMC,AMC,AMC_C0,55.333333333333336,50.333333333333336,30.0,0.8073974512146554,16.5130646339108,0.4107551772202309,0.589244822779769,0.4476428713659896,0.1282730983671843,0.118005774591796,0.3060782556750298,2.0,2.6666666666666665,1.0,4.666666666666667,6.0,0.0651010553564316,0.052755376344086,0.0881994225408203,0.0335150338510553,0.4806352050975707,0.151371465551573,0.1940461967343687,0.0092633329326442,49.00550386665064,52.52687021677284,20.512610918322466,27.278453089531997,0.2414112273109749,0.5296329687061746,0.2289558039828504,0.3653323716792884,0.282714268541892,0.3519533597788196,0.4539828505028649,0.0366891052610489,9.333333333333334,1.3333333333333333,3.0,1.6666666666666667,0.3333333333333333,1.6666666666666667,0.3333333333333333,0.1809764309764309,37.08375420875421,1.0,83.66666666666667,704.0,480.6666666666667,91.66666666666669,6.333333333333333,634.3333333333334,0.078376552393789,0.0623996636692927,0.1025604886070001,0.0416666666666666,0.0792187284886617,5.888572344432423,0.6480466402211804,0.2462788729589804,60.278027605209125,54.93670557042967,32.59171843726443,10.277663694731096,1.37870083959346,3.110342855657508,1.9083985339606455,0.3225806451612903,2.142600920173637,2.906501000753815,1.0864807257414677,5.018741389618154,6.57419874710821,1.8200202750123469,0.3225806451612903,3,0.7027726156276204,83.66666666666667,1.0,0.7027726156276205,3,AMC,AMC,18__Southampton__4-2-3-1__AMC,AMC — AMC_C0
18,Southampton,4-2-3-1,AML,AML,LEFT_ATTACK_WIDE,LEFT_ATTACK_WIDE_C0,30.0,24.666666666666668,16.0,0.8064479380268854,19.1687138639892,0.4147869674185463,0.5852130325814536,0.444064707222602,0.2539302802460697,0.0,0.3020050125313283,2.333333333333333,3.0,1.6666666666666667,3.0,3.0,0.1709956709956709,0.0779220779220778,0.1688311688311687,0.080542264752791,0.2238550922761448,0.1435406698564593,0.1483253588516746,0.1703306878306872,50.27645502645503,78.59867724867725,22.7223315589733,21.03351773598561,0.2649470899470899,0.5355820105820106,0.1994708994708994,0.8322751322751323,0.0414021164021163,0.1263227513227513,0.5728835978835979,0.0083333333333333,7.0,1.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,2.333333333333333,0.0,0.5074074074074074,47.93518518518518,0.0,59.333333333333336,704.0,480.6666666666667,91.66666666666669,6.333333333333333,634.3333333333334,0.0433912860946516,0.0340208170917325,0.0759611620076736,0.0666666666666666,0.0396378091352494,28.59867724867726,0.8736772486772487,0.2539302802460697,43.92340542774488,35.876547340247576,23.335858933737427,10.113110818097727,2.157469545195128,0.4918032786885247,0.93297974927676,0.6122448979591837,3.430372148859544,4.141656662665066,2.3071359691417554,4.122468659594985,4.223722275795564,3.582252573160412,0.0,3,0.9999941428377518,59.333333333333336,1.0,0.9999941428377518,3,LAW,LAW,18__Southampton__4-2-3-1__AML,LAW — LEFT_ATTACK_WIDE_C0
18,Southampton,4-2-3-1,AMR,AMR,RIGHT_ATTACK_WIDE,RIGHT_ATTACK_WIDE_C1,45.0,40.5,23.5,0.8580827067669172,19.045023311028032,0.2838345864661653,0.7161654135338347,0.4605263157894737,0.0,0.2556390977443609,0.2838345864661653,2.0,2.0,1.5,2.5,3.0,0.0798872180451127,0.0620300751879698,0.0798872180451127,0.0535714285714285,0.281954887218045,0.1062030075187969,0.1325187969924811,-1.59525,57.72675,15.828999999999995,22.850070898676464,12.950106665829631,0.3525,0.53,0.1175,0.0,0.9025,0.0975,0.6325000000000001,0.075,5.0,1.5,5.0,1.0,1.0,2.0,1.0,0.375,49.37916666666667,1.0,75.5,686.0,465.5,92.5,7.0,617.0,0.0654040059953671,0.050230968218773,0.0550857411322527,0.1458333333333333,0.0655792215712096,34.17100000000001,0.9025,0.2556390977443609,53.65138592750533,48.558102345415776,27.761194029850746,6.1727078891258,1.6071428571428572,6.036780383795309,1.0714285714285714,1.207356076759062,2.2787846481876333,2.2787846481876333,1.6071428571428572,2.9504264392324098,3.6220682302771854,2.5506396588486138,1.207356076759062,2,0.9659317568804304,75.5,0.6666666666666666,0.9659317568804304,3,RAW,RAW,18__Southampton__4-2-3-1__AMR,RAW — RIGHT_ATTACK_WIDE_C1
18,Southampton,4-2-3-1,DC_1,DC,DC,DC_C1,95.5,83.5,67.5,0.8578209764918626,23.294032322775863,0.6248869801084991,0.3661844484629294,0.6646699819168174,0.0305153707052441,0.162635623869801,0.1421790235081373,11.5,9.0,1.0,17.0,21.0,0.1611663652802893,0.0964059674502711,0.1321202531645569,0.015257685352622,0.0874773960216998,0.2515822784810126,0.3204113924050632,4.339742302543507,38.436172467648376,32.16360441767068,22.029956230119872,18.61185880619757,0.1079317269076305,0.4423248549754573,0.4497434181169121,0.0518741633199464,0.588186077643909,0.3599397590361445,0.2515060240963855,0.0546630968317714,13.5,5.0,0.0,0.5,1.5,0.0,1.5,0.0,21.58,1.0,99.5,728.0,495.5,94.5,6.5,651.0,0.1309338668277215,0.1356327462491845,0.1439393939393939,0.2625,0.1279160379430287,17.836395582329317,0.6400602409638554,0.1931509945750451,86.57203475449586,75.68801778136998,61.226005253586585,12.234289755506165,4.537280258638109,0.0,0.4455445544554455,1.3639119013942211,10.479389775712264,8.169832289351383,0.9047282279248334,15.421297231763994,18.9992927864215,0.0,1.3639119013942211,2,1.0,99.5,0.6666666666666666,1.0,3,DC,DC_1,18__Southampton__4-2-3-1__DC_1,DC_1 — DC_C1
18,Southampton,4-2-3-1,DC_2,DC,DC,DC_C0,108.66666666666669,102.66666666666669,87.66666666666667,0.9180704898446836,19.43529423453376,0.7306451612903225,0.2693548387096774,0.7793608124253285,0.0731332138590202,0.0149193548387096,0.1325866188769414,11.0,3.333333333333333,0.0,17.0,21.666666666666668,0.1247311827956989,0.0899044205495818,0.0386499402628434,0.0,0.2741039426523297,0.1941308243727598,0.2471176821983273,4.644100997331086,30.966564904559007,61.989383418395214,15.160705095393636,16.833268359059606,0.0062610229276895,0.4111782241575751,0.5825607529147353,0.4069454199247709,0.0622403271370822,0.5308142529381468,0.116976479218367,0.0,13.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0525252525252524,26.51934731934732,,100.33333333333331,704.0,480.6666666666667,91.66666666666669,6.333333333333333,634.3333333333334,0.154609383535327,0.1824196122120445,0.1426513193955054,0.0,0.1618222162923887,11.989383418395212,0.4691857470618532,0.0880525686977298,97.50793386661594,92.18142702625605,78.70419454910677,11.640497783271725,0.8943577430972388,0.0,0.0,0.0,9.915074940867436,2.9950197900942555,0.0,15.208122853101637,19.39126145507708,0.6002400960384154,0.0,3,0.9981604689746346,100.33333333333331,1.0,0.9981604689746344,3,DC,DC_2,18__Southampton__4-2-3-1__DC_2,DC_2 — DC_C0
18,Southampton,4-2-3-1,DL,DL,DL,DL_C0,82.66666666666667,75.0,55.0,0.8816952481680138,19.268244692236767,0.4967557267927442,0.5032442732072557,0.6000352547153182,0.2501783720715502,0.0053763440860215,0.14441002912711,5.333333333333333,3.333333333333333,2.0,7.666666666666667,6.666666666666667,0.1019113092090352,0.0563319986905391,0.0595007260792559,0.0425868567063701,0.2126153122980198,0.1345135268985083,0.1234166855531212,0.1061849804744718,41.907174633033854,81.036311672465,23.070992360481693,15.961021286480696,0.1615734452813104,0.4106504313047605,0.427776123413929,0.8373776476882888,0.0109890109890109,0.1516333413227001,0.3557307970725022,0.0098039215686274,14.0,2.333333333333333,2.6666666666666665,1.3333333333333333,0.0,2.0,0.0,0.1574074074074073,29.821296296296296,,100.33333333333331,704.0,480.6666666666667,91.66666666666669,6.333333333333333,634.3333333333334,0.1170079263075583,0.1138468144043653,0.1515621329574817,0.0,0.1179261997177419,31.036311672465004,0.8483666586772998,0.2555547161575717,74.2746009294807,67.39382881865617,49.4513448943934,12.549415805926332,2.091569300987722,2.36785803430283,1.1884753901560623,0.0,4.771373896093091,2.973565663889318,1.779622740185183,6.929147896782477,5.995863692011458,1.791627542105951,0.0,3,0.9840149375442512,100.33333333333331,1.0,0.9840149375442512,3,DL,DL,18__Southampton__4-2-3-1__DL,DL — DL_C0
